"","state.abb","state.name","id","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","total_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"1300","PA","Pennsylvania",46066,"42051",2020,"fayette county",51996195,10220177,0,19861859,0,0,0,132752484,142476209,128816,57826,0.448945684916618,47812
"1301","PA","Pennsylvania",46066,"42051",2021,"fayette county",87268009,5102276,0,44762037,0,0,0,149774209,159019955,128816,57826,0.448945684916618,47812
"1302","PA","Pennsylvania",46066,"42051",2022,"fayette county",122209549,22320032,0,40068431,0,0,168361494,177603763,172837720,128816,57826,0.448945684916618,47812
"1303","LA","Louisiana",116191,"22015",2020,"bossier parish",77782697,73764,13278785,3964838,0,0,0,62153673,70897412,128736,93769,0.728325540210958,61225
"1304","LA","Louisiana",116191,"22015",2021,"bossier parish",87610313,0,14357688,5633523,2969282,0,0,63315805,94456583,128736,93769,0.728325540210958,61225
"1305","LA","Louisiana",116191,"22015",2022,"bossier parish",119147424,0,10310056,26478036,7256761,0,581962704,67982951,101476593,128736,93769,0.728325540210958,61225
"1306","GA","Georgia",1266998,"13059",2020,"clarke county",690722261,48135869,333879470,29365466,0,0,0,256063754,287933685,128671,121048,0.94075588127861,49145
"1307","GA","Georgia",1266998,"13059",2021,"clarke county",668662911,85093,349158031,59381742,0,0,0,263634101,299003518,128671,121048,0.94075588127861,49145
"1308","GA","Georgia",1266998,"13059",2022,"clarke county",712647639,66972075,208824919,80803465,0,0,1636469614,270836629,334829887,128671,121048,0.94075588127861,49145
"1309","OR","Oregon",103187,"41043",2020,"linn county",96796583,80928024,1782798,9236514,0,708582,0,117579301,117431527,128610,84567,0.65754606951248,64834
"1310","OR","Oregon",103187,"41043",2021,"linn county",116126882,98117728,2512921,9967234,0,290217,0,129585532,154163875,128610,84567,0.65754606951248,64834
"1311","OR","Oregon",103187,"41043",2022,"linn county",73834241,55677709,2399474,10346444,0,1145544,334855068,121282258,142585786,128610,84567,0.65754606951248,64834
"1312","AR","Arkansas",90247,"05131",2020,"sebastian county",0,0,0,0,0,0,0,0,0,127800,102655,0.803253546584872,49170
"1313","NY","New York",35976,"36013",2020,"chautauqua county",355438159,65435279,89982329,39179023,0,0,0,276305643,266181528,127675,71400,0.559311279444136,48102
"1314","NY","New York",35976,"36013",2021,"chautauqua county",243946694,256232,31771793,56826943,0,0,0,258835297,282655503,127675,71400,0.559311279444136,48102
"1315","NY","New York",35976,"36013",2022,"chautauqua county",266465271,0,27829405,64986598,21108590,0,516048485,274464424,305103707,127675,71400,0.559311279444136,48102
"1316","LA","Louisiana",94807,"22005",2020,"ascension parish",147350851,7055763,1430546,18442952,1622506,0,0,110477564,134435036,126498,112792,0.891636363636364,75498
"1317","LA","Louisiana",94807,"22005",2021,"ascension parish",147192746,3851623,117071,29003217,5716431,443801,0,120830145,157663873,126498,112792,0.891636363636364,75498
"1318","AZ","Arizona",31613,"04003",2020,"cochise county",120779044,101089212,232921,9443798,0,932629,0,107368584,111756025,125448,79323,0.6323228136185,55748
"1319","AZ","Arizona",31613,"04003",2021,"cochise county",141454008,113020350,0,18482095,0,938400,0,112632436,119182134,125448,79323,0.6323228136185,55748
"1320","AZ","Arizona",31613,"04003",2022,"cochise county",131354335,90434641,0,30339303,0,2717510,265786760,111885478,123621915,125448,79323,0.6323228136185,55748
"1321","OH","Ohio",84217,"39139",2020,"richland county",137625917,56918297,39531135,6579624,507555,46764,0,123386173,126471663,124933,82890,0.663459691361977,51733
"1322","OH","Ohio",84217,"39139",2021,"richland county",93311648,42587095,0,17430948,0,5484193,0,82096958,129855769,124933,82890,0.663459691361977,51733
"1323","OH","Ohio",84217,"39139",2022,"richland county",84400621,24507457,0,27955819,811238,8540473,284682490,106308190,125634019,124933,82890,0.663459691361977,51733
"1324","TX","Texas",38628,"48183",2020,"gregg county",9482812,4055515,0,4042163,0,0,0,57439194,56629693,124234,107516,0.865396534099598,57608
"1325","TX","Texas",38628,"48183",2021,"gregg county",20566477,7685803,0,11601774,0,0,0,58982782,64369171,124234,107516,0.865396534099598,57608
"1326","TX","Texas",38628,"48183",2022,"gregg county",15953451,0,0,14464380,17453796,0,183431831,100151175,114343033,124234,107516,0.865396534099598,57608
"1327","ID","Idaho",111567,"16019",2020,"bonneville county",23083321,18028814,0,738773,0,0,0,77431052,85155372,123955,105132,0.848084927882288,69880
"1328","ID","Idaho",111567,"16019",2021,"bonneville county",14355747,596088,0,10544819,0,0,0,74465975,93095743,123955,105132,0.848084927882288,69880
"1329","ME","Maine",1266236,"23011",2020,"kennebec county",10121921,1977221,6356622,973730,0,0,0,23579052,20344923,123636,46696,0.377671017938888,60449
"1330","ME","Maine",1266236,"23011",2021,"kennebec county",12147496,2651083,7294287,1281552,0,0,24125063,23388263,34804030,123636,46696,0.377671017938888,60449
"1331","AR","Arkansas",101759,"05045",2020,"faulkner county",7310526,19196524,0,7310526,0,0,0,40321059,43855818,123498,66619,0.539433836985214,57573
"1332","AR","Arkansas",101759,"05045",2021,"faulkner county",8596651,4890559,0,8596651,0,0,0,41540110,59321181,123498,66619,0.539433836985214,57573
"1333","AR","Arkansas",101759,"05045",2022,"faulkner county",8528703,18108337,0,8528703,0,0,65750089,48817620,63219628,123498,66619,0.539433836985214,57573
"1334","AR","Arkansas",66923,"05125",2020,"saline county",7446621,18800788,0,7446621,0,0,0,58186678,52582831,123424,78046,0.632381538860439,68107
"1335","AR","Arkansas",66923,"05125",2021,"saline county",5888936,5147269,0,5888936,0,0,0,64340740,59091002,123424,78046,0.632381538860439,68107
"1336","AR","Arkansas",66923,"05125",2022,"saline county",7865286,19013605,0,7865286,0,0,69977362,53594730,65386929,123424,78046,0.632381538860439,68107
"1337","AL","Alabama",1266971,"01103",2020,"morgan county",47922739,10418871,8934369,3280101,0,0,0,47850480,312086705,123421,75981,0.615624569562716,56340
"1338","AL","Alabama",1266971,"01103",2021,"morgan county",58893216,11974269,9095723,14988303,0,0,13375137556,47394893,53713912,123421,75981,0.615624569562716,56340
"1339","AL","Alabama",1266971,"01103",2022,"morgan county",61351368,8908830,4988667,26504006,0,0,151373124,57282313,62311213,123421,75981,0.615624569562716,56340
"1340","PA","Pennsylvania",45491,"42013",2020,"blair county",126975404,91361586,6659208,4458037,0,0,0,75074525,84632717,122820,91209,0.742611258569312,55843
"1341","PA","Pennsylvania",45491,"42013",2021,"blair county",116990399,63763966,5796483,24527448,0,0,0,71748285,79473910,122820,91209,0.742611258569312,55843
"1342","PA","Pennsylvania",45491,"42013",2022,"blair county",126963916,65507892,8039350,32927882,0,0,110955123,77841118,92953424,122820,91209,0.742611258569312,55843
"1343","MO","Missouri",35115,"29097",2020,"jasper county",0,0,0,0,0,0,0,55393305,78939125,122750,93953,0.76533263821572,51936
"1344","MO","Missouri",35115,"29097",2021,"jasper county",0,0,0,0,0,0,0,65698765,65025482,122750,93953,0.76533263821572,51936
"1345","WV","West Virginia",130868,"54003",2020,"berkeley county",35827429,2796945,645169,203143,0,0,0,38960852,46518650,122078,82492,0.675742979783086,70893
"1346","WV","West Virginia",130868,"54003",2021,"berkeley county",42770626,6262279,202875,194205,0,0,0,42982011,63409334,122078,82492,0.675742979783086,70893
"1347","WV","West Virginia",130868,"54003",2022,"berkeley county",33047419,0,0,977517,0,0,112872320,44267416,64386990,122078,82492,0.675742979783086,70893
"1348","NM","New Mexico",35915,"35045",2020,"san juan county",138119832,65088739,21498659,5975488,0,0,0,114780821,103047006,121663,78832,0.647964425740377,49977
"1349","NM","New Mexico",35915,"35045",2021,"san juan county",146315623,71819293,26412391,6698895,0,0,0,103975107,109114773,121663,78832,0.647964425740377,49977
"1350","NM","New Mexico",35915,"35045",2022,"san juan county",104589798,40944388,19944455,6197748,0,0,297857060,110763846,132267869,121663,78832,0.647964425740377,49977
"1351","OK","Oklahoma",166708,"40031",2020,"comanche county",0,0,0,0,0,0,0,25849971,26692769,121124,87464,0.722097007223942,50090
"1352","OK","Oklahoma",166708,"40031",2021,"comanche county",0,0,0,0,0,0,0,27789721,43355324,121124,87464,0.722097007223942,50090
"1353","IN","Indiana",33187,"18019",2020,"clark county",0,0,0,0,0,0,0,333247309,339066837,121091,95263,0.786692872420371,62822
"1354","IN","Indiana",33187,"18019",2022,"clark county",138068260,19502834,11630270,22467634,0,0,687039898,100746473,76032653,121091,95263,0.786692872420371,62822
"1355","WI","Wisconsin",39846,"55063",2020,"la crosse county",116789085,0,2674542,15617238,10340841,0,0,138776139,155441577,120796,98911,0.81890813352762,62302
"1356","WI","Wisconsin",39846,"55063",2021,"la crosse county",128714642,0,3021393,26915797,19505603,0,0,132865742,151718369,120796,98911,0.81890813352762,62302
"1357","WI","Wisconsin",39846,"55063",2022,"la crosse county",131853510,0,2136836,39340084,24558710,0,420836523,138990207,158489106,120796,98911,0.81890813352762,62302
"1358","MI","Michigan",34246,"26005",2020,"allegan county",36919907,4250287,0,5841494,0,0,0,61776953,69941359,120499,39069,0.324218685167051,73873
"1359","MI","Michigan",34246,"26005",2021,"allegan county",46769904,3627628,0,18384566,0,0,0,67229422,68802947,120499,39069,0.324218685167051,73873
"1360","MI","Michigan",34246,"26005",2022,"allegan county",54240366,1880486,0,29826715,20980,0,139607329,69001067,76889877,120499,39069,0.324218685167051,73873
"1361","TX","Texas",88480,"48451",2020,"tom green county",76704458,1351044,1069306,4985959,0,0,0,57858268,65748964,120007,99982,0.833162504270727,60750
"1362","TX","Texas",88480,"48451",2021,"tom green county",89426590,5074721,1206379,18154971,0,0,0,76215465,84665045,120007,99982,0.833162504270727,60750
"1363","TX","Texas",88480,"48451",2022,"tom green county",92124843,0,746308,28594303,13642629,0,199898290,91426933,96804930,120007,99982,0.833162504270727,60750
"1364","GA","Georgia",50297,"13113",2020,"fayette county",87916248,14148013,633662,7007951,0,0,0,120399273,128251029,119186,97582,0.81868214843029,92319
"1365","GA","Georgia",50297,"13113",2021,"fayette county",87758974,13946936,623726,14221758,0,0,0,116564688,144597925,119186,97582,0.81868214843029,92319
"1366","GA","Georgia",50297,"13113",2022,"fayette county",85014230,11127611,461204,24350960,0,0,433579944,122892718,146313927,119186,97582,0.81868214843029,92319
"1367","GA","Georgia",1266187,"13045",2020,"carroll county",20393889,1070014,0,6144501,0,0,0,75450244,91892756,119141,54352,0.456172155638366,59894
"1368","GA","Georgia",1266187,"13045",2021,"carroll county",70916528,1016959,0,18445319,0,0,0,83780649,101578705,119141,54352,0.456172155638366,59894
"1369","GA","Georgia",1266187,"13045",2022,"carroll county",73228628,817871,0,28386701,0,0,260567498,90119930,108245073,119141,54352,0.456172155638366,59894
"1370","MT","Montana",35361,"30031",2020,"gallatin county",82979258,27946093,3577895,8598832,0,0,258951181,75682641,90009924,118957,77614,0.652437794216543,78910
"1371","MT","Montana",35361,"30031",2021,"gallatin county",102099629,37381357,4078407,21437539,0,0,284927885,82753836,96834655,118957,77614,0.652437794216543,78910
"1372","MT","Montana",35361,"30031",2022,"gallatin county",83460710,23792382,4291527,8598840,0,0,305619801,77532922,101947688,118957,77614,0.652437794216543,78910
"1373","KS","Kansas",33449,"20045",2020,"douglas county",0,35801701,0,0,0,0,0,145178678,182097051,118784,101398,0.853626299616955,59763
"1374","KS","Kansas",33449,"20045",2021,"douglas county",0,26498118,0,0,0,0,0,141585301,156990596,118784,101398,0.853626299616955,59763
"1375","KS","Kansas",33449,"20045",2022,"douglas county",0,39697957,0,0,0,0,0,148590814,161546055,118784,101398,0.853626299616955,59763
"1376","TX","Texas",88415,"48375",2020,"potter county",102002003,14396542,3375676,4296623,0,0,0,68550363,74626865,118527,105174,0.887357097658722,45904
"1377","TX","Texas",88415,"48375",2021,"potter county",108507979,20914432,3662527,6862404,0,0,0,67452646,87153876,118527,105174,0.887357097658722,45904
"1378","TX","Texas",88415,"48375",2022,"potter county",86651989,0,2724255,8430772,10120375,0,254432016,66574220,90400617,118527,105174,0.887357097658722,45904
"1379","GA","Georgia",32455,"13185",2020,"lowndes county",103730852,22393102,59936692,9852167,0,0,0,105958740,114826002,118249,76769,0.649203812229918,46565
"1380","GA","Georgia",32455,"13185",2021,"lowndes county",165145656,18702848,80823575,9982323,0,0,0,92910928,129832785,118249,76769,0.649203812229918,46565
"1381","GA","Georgia",32455,"13185",2022,"lowndes county",208508617,13554013,105888178,36494044,0,0,362833530,98960760,119226038,118249,76769,0.649203812229918,46565
"1382","WI","Wisconsin",39869,"55117",2020,"sheboygan county",51552755,0,3433433,11675587,9309530,0,0,119950689,130940999,118023,83380,0.706406628598539,64133
"1383","WI","Wisconsin",39869,"55117",2021,"sheboygan county",56673609,0,4587745,21972972,18004518,0,0,116023077,132856708,118023,83380,0.706406628598539,64133
"1384","WI","Wisconsin",39869,"55117",2022,"sheboygan county",70896347,0,5089236,32973690,22906905,0,362808071,126562776,140853255,118023,83380,0.706406628598539,64133
"1385","MT","Montana",35366,"30063",2020,"missoula county",170314590,40176547,2404234,9130357,0,0,0,96375832,102162969,117924,88109,0.74718033954648,65682
"1386","MT","Montana",35366,"30063",2021,"missoula county",196598182,54135064,2740147,11797129,0,0,0,163931109,140159480,117924,88109,0.74718033954648,65682
"1387","NY","New York",55755,"36075",2020,"oswego county",388423787,52529784,244904738,17135083,0,0,0,239272504,219726891,117533,43806,0.372737715379706,59394
"1388","NY","New York",55755,"36075",2021,"oswego county",244966052,209925,144946820,29305630,0,0,0,222237152,336060878,117533,43806,0.372737715379706,59394
"1389","NY","New York",55755,"36075",2022,"oswego county",230473928,0,115275758,40428187,17377147,0,357829577,236917876,240553842,117533,43806,0.372737715379706,59394
"1390","NC","North Carolina",36683,"37191",2020,"wayne county",148376513,19237919,38911884,4017483,163353,0,0,140864974,141574088,117324,54456,0.464114954872031,49955
"1391","NC","North Carolina",36683,"37191",2021,"wayne county",175856727,24606801,46163899,14870358,206773,0,0,139493593,146481530,117324,54456,0.464114954872031,49955
"1392","NC","North Carolina",36683,"37191",2022,"wayne county",195862686,12386426,46680471,48746725,157230,0,381045012,130984725,152827995,117324,54456,0.464114954872031,49955
"1393","OH","Ohio",84712,"39169",2020,"wayne county",89018529,41487314,28113609,8064262,0,93186,0,87030076,93877963,116889,51620,0.441596660222082,60709
"1394","OH","Ohio",84712,"39169",2021,"wayne county",59942282,31419459,0,18690142,0,3813401,0,57723423,88776589,116889,51620,0.441596660222082,60709
"1395","OH","Ohio",84712,"39169",2022,"wayne county",46404269,19315736,0,19671645,0,6699180,232023818,85977700,113073939,116889,51620,0.441596660222082,60709
"1396","NY","New York",35990,"36045",2020,"jefferson county",559900575,42011239,466806207,23014812,0,0,0,233292244,234318583,116723,59084,0.506198541821951,59430
"1397","NY","New York",35990,"36045",2021,"jefferson county",578529586,160650,518103434,34296767,0,0,0,243868200,246706256,116723,59084,0.506198541821951,59430
"1398","NY","New York",35990,"36045",2022,"jefferson county",415826343,0,344969340,46794845,12802217,0,355321792,231472095,264672368,116723,59084,0.506198541821951,59430
"1399","NC","North Carolina",36642,"37155",2020,"robeson county",153627054,16731813,62688078,2596184,142000,0,0,161630812,159377768,116516,27950,0.239852398523985,38613
"1400","NC","North Carolina",36642,"37155",2021,"robeson county",162730114,28231310,73650948,2456040,140013,0,0,165108620,175753751,116516,27950,0.239852398523985,38613
